"Step","SHF-Accum-v2-128 - score_train_avg","SHF-Accum-v2-128 - score_train_avg__MIN","SHF-Accum-v2-128 - score_train_avg__MAX","SHF-Accum-v2-64 - score_train_avg","SHF-Accum-v2-64 - score_train_avg__MIN","SHF-Accum-v2-64 - score_train_avg__MAX","SHF-Accum-v2-32 - score_train_avg","SHF-Accum-v2-32 - score_train_avg__MIN","SHF-Accum-v2-32 - score_train_avg__MAX","SHF-Accum-v2-16 - score_train_avg","SHF-Accum-v2-16 - score_train_avg__MIN","SHF-Accum-v2-16 - score_train_avg__MAX","SHF-Accum-v2-8 - score_train_avg","SHF-Accum-v2-8 - score_train_avg__MIN","SHF-Accum-v2-8 - score_train_avg__MAX","SHF-Accum-v2-4 - score_train_avg","SHF-Accum-v2-4 - score_train_avg__MIN","SHF-Accum-v2-4 - score_train_avg__MAX","SHF-Accum-v2-3 - score_train_avg","SHF-Accum-v2-3 - score_train_avg__MIN","SHF-Accum-v2-3 - score_train_avg__MAX","SHF-Accum-v2-2 - score_train_avg","SHF-Accum-v2-2 - score_train_avg__MIN","SHF-Accum-v2-2 - score_train_avg__MAX","SHF-Accum-v2-1 - score_train_avg","SHF-Accum-v2-1 - score_train_avg__MIN","SHF-Accum-v2-1 - score_train_avg__MAX","SHF-Accum-v2-0 - score_train_avg","SHF-Accum-v2-0 - score_train_avg__MIN","SHF-Accum-v2-0 - score_train_avg__MAX"
"1717","","","","","","","","","","","","","","","","","","","","","","","","","-0.023839950561523438","-0.023839950561523438","-0.023839950561523438","","",""
"1718","","","","","","","","","","","","","","","","","","","","","","-0.5415992736816406","-0.5415992736816406","-0.5415992736816406","-1.115234375","-1.115234375","-1.115234375","","",""
"1719","","","","","","","","","","","","","","","","","","","-0.6810579299926758","-0.6810579299926758","-0.6810579299926758","","","","-0.25702667236328125","-0.25702667236328125","-0.25702667236328125","","",""
"1720","","","","","","","","","","","","","-0.8809732496738434","-0.8809732496738434","-0.8809732496738434","-1.3785547390580177","-1.3785547390580177","-1.3785547390580177","","","","-1.763306900858879","-1.763306900858879","-1.763306900858879","-4.05712890625","-4.05712890625","-4.05712890625","","",""
"1721","","","","","","","","","","","","","","","","","","","","","","","","","0.7352619171142578","0.7352619171142578","0.7352619171142578","","",""
"1722","","","","","","","","","","","","","","","","","","","-1.923004150390625","-1.923004150390625","-1.923004150390625","-0.5999603271484375","-0.5999603271484375","-0.5999603271484375","-1.712646484375","-1.712646484375","-1.712646484375","","",""
"1723","","","","","","","","","","","","","","","","","","","","","","","","","-0.5845375061035156","-0.5845375061035156","-0.5845375061035156","","",""
"1724","","","","","","","","","","","","","","","","-0.7878823280334473","-0.7878823280334473","-0.7878823280334473","","","","-1.1129646301269531","-1.1129646301269531","-1.1129646301269531","-1.3382568359375","-1.3382568359375","-1.3382568359375","","",""
"1725","","","","","","","","","","","","","","","","","","","-1.2391255696614583","-1.2391255696614583","-1.2391255696614583","","","","-1.45654296875","-1.45654296875","-1.45654296875","","",""
"1726","","","","","","","","","","","","","","","","","","","","","","-1.020965576171875","-1.020965576171875","-1.020965576171875","-1.0066909790039062","-1.0066909790039062","-1.0066909790039062","","",""
"1727","","","","","","","","","","","","","","","","","","","","","","","","","-3.6715087890625","-3.6715087890625","-3.6715087890625","","",""
"1728","","","","-1.224954309873283","-1.224954309873283","-1.224954309873283","-0.8717454001307487","-0.8717454001307487","-0.8717454001307487","-0.8862955868244171","-0.8862955868244171","-0.8862955868244171","-1.0070552825927734","-1.0070552825927734","-1.0070552825927734","-1.2129168510437012","-1.2129168510437012","-1.2129168510437012","-1.164638837178548","-1.164638837178548","-1.164638837178548","-1.7891981303691864","-1.7891981303691864","-1.7891981303691864","-0.058170318603515625","-0.058170318603515625","-0.058170318603515625","","",""
"1729","","","","","","","","","","","","","","","","","","","","","","","","","-0.13745975494384766","-0.13745975494384766","-0.13745975494384766","","",""
"1730","","","","","","","","","","","","","","","","","","","","","","0.17764568328857422","0.17764568328857422","0.17764568328857422","0.31175804138183594","0.31175804138183594","0.31175804138183594","","",""
"1731","","","","","","","","","","","","","","","","","","","0.2140172322591146","0.2140172322591146","0.2140172322591146","","","","1.381103515625","1.381103515625","1.381103515625","","",""
"1732","","","","","","","","","","","","","","","","0.05089709162712097","0.05089709162712097","0.05089709162712097","","","","-0.136474609375","-0.136474609375","-0.136474609375","-1.632080078125","-1.632080078125","-1.632080078125","","",""
"1733","","","","","","","","","","","","","","","","","","","","","","","","","-1.87353515625","-1.87353515625","-1.87353515625","","",""
"1734","","","","","","","","","","","","","","","","","","","-1.7597249348958333","-1.7597249348958333","-1.7597249348958333","-1.366943359375","-1.366943359375","-1.366943359375","-0.934326171875","-0.934326171875","-0.934326171875","","",""
"1735","","","","","","","","","","","","","","","","","","","","","","","","","-5.5771484375","-5.5771484375","-5.5771484375","","",""
"1736","","","","","","","","","","","","","-0.8807491660118103","-0.8807491660118103","-0.8807491660118103","-1.0506591796875","-1.0506591796875","-1.0506591796875","","","","-1.64080810546875","-1.64080810546875","-1.64080810546875","1.2132568359375","1.2132568359375","1.2132568359375","","",""
"1737","","","","","","","","","","","","","","","","","","","-1.3005777994791667","-1.3005777994791667","-1.3005777994791667","","","","-1.8037109375","-1.8037109375","-1.8037109375","","",""
"1738","","","","","","","","","","","","","","","","","","","","","","-1.43768310546875","-1.43768310546875","-1.43768310546875","-1.62158203125","-1.62158203125","-1.62158203125","","",""
"1739","","","","","","","","","","","","","","","","","","","","","","","","","-0.963134765625","-0.963134765625","-0.963134765625","","",""
"1740","","","","","","","","","","","","","","","","-1.57958984375","-1.57958984375","-1.57958984375","-1.9764811197916667","-1.9764811197916667","-1.9764811197916667","-1.97174072265625","-1.97174072265625","-1.97174072265625","-2.807861328125","-2.807861328125","-2.807861328125","","",""
"1741","","","","","","","","","","","","","","","","","","","","","","","","","-1.431640625","-1.431640625","-1.431640625","","",""
"1742","","","","","","","","","","","","","","","","","","","","","","-1.222076416015625","-1.222076416015625","-1.222076416015625","-0.961212158203125","-0.961212158203125","-0.961212158203125","","",""
"1743","","","","","","","","","","","","","","","","","","","-1.5290934244791667","-1.5290934244791667","-1.5290934244791667","","","","-1.59765625","-1.59765625","-1.59765625","","",""
"1744","","","","","","","","","","-1.0949411392211914","-1.0949411392211914","-1.0949411392211914","-1.63397216796875","-1.63397216796875","-1.63397216796875","-1.5531511306762695","-1.5531511306762695","-1.5531511306762695","","","","-1.44775390625","-1.44775390625","-1.44775390625","-2.13232421875","-2.13232421875","-2.13232421875","","",""
"1745","","","","","","","","","","","","","","","","","","","","","","","","","-0.41016149520874023","-0.41016149520874023","-0.41016149520874023","","",""
"1746","","","","","","","","","","","","","","","","","","","-1.4444077014923096","-1.4444077014923096","-1.4444077014923096","-0.6000480651855469","-0.6000480651855469","-0.6000480651855469","-1.14434814453125","-1.14434814453125","-1.14434814453125","","",""
"1747","","","","","","","","","","","","","","","","","","","","","","","","","-1.373291015625","-1.373291015625","-1.373291015625","","",""
"1748","","","","","","","","","","","","","","","","-1.0812327861785889","-1.0812327861785889","-1.0812327861785889","","","","-1.310577392578125","-1.310577392578125","-1.310577392578125","-1.60302734375","-1.60302734375","-1.60302734375","","",""
"1749","","","","","","","","","","","","","","","","","","","-1.9982096354166667","-1.9982096354166667","-1.9982096354166667","","","","-2.39794921875","-2.39794921875","-2.39794921875","","",""
"1750","","","","","","","","","","","","","","","","","","","","","","-2.1544189453125","-2.1544189453125","-2.1544189453125","-1.77294921875","-1.77294921875","-1.77294921875","","",""
"1751","","","","","","","","","","","","","","","","","","","","","","","","","-4.009521484375","-4.009521484375","-4.009521484375","","",""
"1752","","","","","","","","","","","","","-1.8882706761360168","-1.8882706761360168","-1.8882706761360168","-2.66485595703125","-2.66485595703125","-2.66485595703125","-3.0440266927083335","-3.0440266927083335","-3.0440266927083335","-2.850830078125","-2.850830078125","-2.850830078125","-2.1435546875","-2.1435546875","-2.1435546875","","",""
"1753","","","","","","","","","","","","","","","","","","","","","","","","","-1.272705078125","-1.272705078125","-1.272705078125","","",""
"1754","","","","","","","","","","","","","","","","","","","","","","-1.1053466796875","-1.1053466796875","-1.1053466796875","-1.0543212890625","-1.0543212890625","-1.0543212890625","","",""
"1755","","","","","","","","","","","","","","","","","","","-1.3676350911458333","-1.3676350911458333","-1.3676350911458333","","","","-1.1455078125","-1.1455078125","-1.1455078125","","",""
"1756","","","","","","","","","","","","","","","","-1.927978515625","-1.927978515625","-1.927978515625","","","","-2.6246337890625","-2.6246337890625","-2.6246337890625","-3.730712890625","-3.730712890625","-3.730712890625","","",""
"1757","","","","","","","","","","","","","","","","","","","","","","","","","-1.851806640625","-1.851806640625","-1.851806640625","","",""
"1758","","","","","","","","","","","","","","","","","","","-1.9409993489583333","-1.9409993489583333","-1.9409993489583333","-0.290771484375","-0.290771484375","-0.290771484375","1.1234130859375","1.1234130859375","1.1234130859375","","",""
"1759","","","","","","","","","","","","","","","","","","","","","","","","","-3.021728515625","-3.021728515625","-3.021728515625","","",""
"1760","","","","","","","-1.5030332058668137","-1.5030332058668137","-1.5030332058668137","-1.6961698532104492","-1.6961698532104492","-1.6961698532104492","-1.626983642578125","-1.626983642578125","-1.626983642578125","-1.091461181640625","-1.091461181640625","-1.091461181640625","","","","-1.994293212890625","-1.994293212890625","-1.994293212890625","-1.779296875","-1.779296875","-1.779296875","","",""
"1761","","","","","","","","","","","","","","","","","","","-2.1853841145833335","-2.1853841145833335","-2.1853841145833335","","","","-2.257080078125","-2.257080078125","-2.257080078125","","",""
"1762","","","","","","","","","","","","","","","","","","","","","","-3.0679931640625","-3.0679931640625","-3.0679931640625","-5.887939453125","-5.887939453125","-5.887939453125","","",""
"1763","","","","","","","","","","","","","","","","","","","","","","","","","-1.23779296875","-1.23779296875","-1.23779296875","","",""
"1764","","","","","","","","","","","","","","","","-1.6326236724853516","-1.6326236724853516","-1.6326236724853516","-1.9336306254069011","-1.9336306254069011","-1.9336306254069011","-1.1523895263671875","-1.1523895263671875","-1.1523895263671875","-1.451171875","-1.451171875","-1.451171875","","",""
"1765","","","","","","","","","","","","","","","","","","","","","","","","","-1.7574462890625","-1.7574462890625","-1.7574462890625","","",""
"1766","","","","","","","","","","","","","","","","","","","","","","-3.47406005859375","-3.47406005859375","-3.47406005859375","-5.88818359375","-5.88818359375","-5.88818359375","","",""
"1767","","","","","","","","","","","","","","","","","","","-2.4515787760416665","-2.4515787760416665","-2.4515787760416665","","","","-1.85009765625","-1.85009765625","-1.85009765625","","",""
"1768","","","","","","","","","","","","","-2.251646041870117","-2.251646041870117","-2.251646041870117","-1.23394775390625","-1.23394775390625","-1.23394775390625","","","","-0.16015625","-0.16015625","-0.16015625","1.26837158203125","1.26837158203125","1.26837158203125","","",""
"1769","","","","","","","","","","","","","","","","","","","","","","","","","-1.6077880859375","-1.6077880859375","-1.6077880859375","","",""
"1770","","","","","","","","","","","","","","","","","","","-0.75048828125","-0.75048828125","-0.75048828125","-1.50177001953125","-1.50177001953125","-1.50177001953125","-1.3939208984375","-1.3939208984375","-1.3939208984375","","",""
"1771","","","","","","","","","","","","","","","","","","","","","","","","","-2.1485595703125","-2.1485595703125","-2.1485595703125","","",""
"1772","","","","","","","","","","","","","","","","-1.006317138671875","-1.006317138671875","-1.006317138671875","","","","-0.333038330078125","-0.333038330078125","-0.333038330078125","0.230987548828125","0.230987548828125","0.230987548828125","","",""
"1773","","","","","","","","","","","","","","","","","","","-0.739813486735026","-0.739813486735026","-0.739813486735026","","","","-0.00293731689453125","-0.00293731689453125","-0.00293731689453125","","",""
"1774","","","","","","","","","","","","","","","","","","","","","","0.014904022216796875","0.014904022216796875","0.014904022216796875","0.6808929443359375","0.6808929443359375","0.6808929443359375","","",""
"1775","","","","","","","","","","","","","","","","","","","","","","","","","-1.67529296875","-1.67529296875","-1.67529296875","","",""
"1776","","","","","","","","","","-1.1989469528198242","-1.1989469528198242","-1.1989469528198242","-0.8323559761047363","-0.8323559761047363","-0.8323559761047363","-0.8598423004150391","-0.8598423004150391","-0.8598423004150391","-1.0031420389811199","-1.0031420389811199","-1.0031420389811199","-1.378957748413086","-1.378957748413086","-1.378957748413086","-1.27880859375","-1.27880859375","-1.27880859375","","",""
"1777","","","","","","","","","","","","","","","","","","","","","","","","","-2.5966796875","-2.5966796875","-2.5966796875","","",""
"1778","","","","","","","","","","","","","","","","","","","","","","-2.130859375","-2.130859375","-2.130859375","-2.3316650390625","-2.3316650390625","-2.3316650390625","","",""
"1779","","","","","","","","","","","","","","","","","","","-1.6751302083333333","-1.6751302083333333","-1.6751302083333333","","","","-0.984130859375","-0.984130859375","-0.984130859375","","",""
"1780","","","","","","","","","","","","","","","","-1.7391357421875","-1.7391357421875","-1.7391357421875","","","","-1.81964111328125","-1.81964111328125","-1.81964111328125","-2.337646484375","-2.337646484375","-2.337646484375","","",""
"1781","","","","","","","","","","","","","","","","","","","","","","","","","-1.26904296875","-1.26904296875","-1.26904296875","","",""
"1782","","","","","","","","","","","","","","","","","","","-1.6318766276041667","-1.6318766276041667","-1.6318766276041667","-1.0704345703125","-1.0704345703125","-1.0704345703125","-1.13671875","-1.13671875","-1.13671875","","",""
"1783","","","","","","","","","","","","","","","","","","","","","","","","","-1.799072265625","-1.799072265625","-1.799072265625","","",""
"1784","","","","","","","","","","","","","-1.907257080078125","-1.907257080078125","-1.907257080078125","-1.744842529296875","-1.744842529296875","-1.744842529296875","","","","-2.0399169921875","-2.0399169921875","-2.0399169921875","-3.427734375","-3.427734375","-3.427734375","","",""
"1785","","","","","","","","","","","","","","","","","","","-1.9033610026041667","-1.9033610026041667","-1.9033610026041667","","","","-2.141357421875","-2.141357421875","-2.141357421875","","",""
"1786","","","","","","","","","","","","","","","","","","","","","","-1.79632568359375","-1.79632568359375","-1.79632568359375","-1.85107421875","-1.85107421875","-1.85107421875","","",""
"1787","","","","","","","","","","","","","","","","","","","","","","","","","-2.0050048828125","-2.0050048828125","-2.0050048828125","","",""
"1788","","","","","","","","","","","","","","","","-1.65411376953125","-1.65411376953125","-1.65411376953125","-2.0141194661458335","-2.0141194661458335","-2.0141194661458335","-1.5803375244140625","-1.5803375244140625","-1.5803375244140625","-1.1851186752319336","-1.1851186752319336","-1.1851186752319336","","",""
"1789","","","","","","","","","","","","","","","","","","","","","","","","","-1.48699951171875","-1.48699951171875","-1.48699951171875","","",""
"1790","","","","","","","","","","","","","","","","","","","","","","-1.54296875","-1.54296875","-1.54296875","-1.486083984375","-1.486083984375","-1.486083984375","","",""
"1791","","","","","","","","","","","","","","","","","","","-1.82958984375","-1.82958984375","-1.82958984375","","","","-1.97802734375","-1.97802734375","-1.97802734375","","",""
"1792","-1.442606093827635","-1.442606093827635","-1.442606093827635","-1.5071371495723724","-1.5071371495723724","-1.5071371495723724","-1.4124302864074707","-1.4124302864074707","-1.4124302864074707","-1.5819053649902344","-1.5819053649902344","-1.5819053649902344","-1.5770459175109863","-1.5770459175109863","-1.5770459175109863","-1.4844741821289062","-1.4844741821289062","-1.4844741821289062","","","","-1.346710205078125","-1.346710205078125","-1.346710205078125","-0.55975341796875","-0.55975341796875","-0.55975341796875","","",""
"1793","","","","","","","","","","","","","","","","","","","","","","","","","-1.76708984375","-1.76708984375","-1.76708984375","","",""
"1794","","","","","","","","","","","","","","","","","","","-1.3789265950520833","-1.3789265950520833","-1.3789265950520833","-1.532928466796875","-1.532928466796875","-1.532928466796875","-1.92822265625","-1.92822265625","-1.92822265625","","",""
"1795","","","","","","","","","","","","","","","","","","","","","","","","","-1.0213623046875","-1.0213623046875","-1.0213623046875","","",""
"1796","","","","","","","","","","","","","","","","-1.3843231201171875","-1.3843231201171875","-1.3843231201171875","","","","-1.14599609375","-1.14599609375","-1.14599609375","-1.275146484375","-1.275146484375","-1.275146484375","","",""
"1797","","","","","","","","","","","","","","","","","","","-1.2401415506998699","-1.2401415506998699","-1.2401415506998699","","","","-0.74908447265625","-0.74908447265625","-0.74908447265625","","",""
"1798","","","","","","","","","","","","","","","","","","","","","","0.230682373046875","0.230682373046875","0.230682373046875","1.697021484375","1.697021484375","1.697021484375","","",""
"1799","","","","","","","","","","","","","","","","","","","","","","","","","-1.00653076171875","-1.00653076171875","-1.00653076171875","","",""
"1800","","","","","","","","","","","","","-1.10467529296875","-1.10467529296875","-1.10467529296875","-0.7469902038574219","-0.7469902038574219","-0.7469902038574219","-0.9647623697916666","-0.9647623697916666","-0.9647623697916666","-1.90673828125","-1.90673828125","-1.90673828125","-2.2275390625","-2.2275390625","-2.2275390625","","",""
"1801","","","","","","","","","","","","","","","","","","","","","","","","","-2.26123046875","-2.26123046875","-2.26123046875","","",""
"1802","","","","","","","","","","","","","","","","","","","","","","-3.40771484375","-3.40771484375","-3.40771484375","-4.7822265625","-4.7822265625","-4.7822265625","","",""
"1803","","","","","","","","","","","","","","","","","","","-2.6794026692708335","-2.6794026692708335","-2.6794026692708335","","","","-1.132080078125","-1.132080078125","-1.132080078125","","",""
"1804","","","","","","","","","","","","","","","","-1.616851806640625","-1.616851806640625","-1.616851806640625","","","","-0.02899169921875","-0.02899169921875","-0.02899169921875","1.00390625","1.00390625","1.00390625","","",""
"1805","","","","","","","","","","","","","","","","","","","","","","","","","0.24878311157226562","0.24878311157226562","0.24878311157226562","","",""
"1806","","","","","","","","","","","","","","","","","","","-0.6972986857096354","-0.6972986857096354","-0.6972986857096354","-2.0715103149414062","-2.0715103149414062","-2.0715103149414062","-5.1806640625","-5.1806640625","-5.1806640625","","",""
"1807","","","","","","","","","","","","","","","","","","","","","","","","","-2.1358642578125","-2.1358642578125","-2.1358642578125","","",""
"1808","","","","","","","","","","-1.1436080932617188","-1.1436080932617188","-1.1436080932617188","-1.504541665315628","-1.504541665315628","-1.504541665315628","-0.6200485229492188","-0.6200485229492188","-0.6200485229492188","","","","-0.37691745162010193","-0.37691745162010193","-0.37691745162010193","0.9221038818359375","0.9221038818359375","0.9221038818359375","","",""
"1809","","","","","","","","","","","","","","","","","","","-1.2718098958333333","-1.2718098958333333","-1.2718098958333333","","","","-1.66015625","-1.66015625","-1.66015625","","",""
"1810","","","","","","","","","","","","","","","","","","","","","","-1.8079833984375","-1.8079833984375","-1.8079833984375","-1.974365234375","-1.974365234375","-1.974365234375","","",""
"1811","","","","","","","","","","","","","","","","","","","","","","","","","-2.256591796875","-2.256591796875","-2.256591796875","","",""
"1812","","","","","","","","","","","","","","","","-1.5321063995361328","-1.5321063995361328","-1.5321063995361328","-1.7678591410319011","-1.7678591410319011","-1.7678591410319011","-1.2260303497314453","-1.2260303497314453","-1.2260303497314453","-0.22596359252929688","-0.22596359252929688","-0.22596359252929688","","",""
"1813","","","","","","","","","","","","","","","","","","","","","","","","","-1.25830078125","-1.25830078125","-1.25830078125","","",""
"1814","","","","","","","","","","","","","","","","","","","","","","-0.00616455078125","-0.00616455078125","-0.00616455078125","1.37255859375","1.37255859375","1.37255859375","","",""
"1815","","","","","","","","","","","","","","","","","","","-1.1421610514322917","-1.1421610514322917","-1.1421610514322917","","","","-0.919097900390625","-0.919097900390625","-0.919097900390625","","",""
"1816","","","","","","","","","","","","","-0.9915894269943237","-0.9915894269943237","-0.9915894269943237","-0.925384521484375","-0.925384521484375","-0.925384521484375","","","","-1.030853271484375","-1.030853271484375","-1.030853271484375","-1.2144775390625","-1.2144775390625","-1.2144775390625","","",""
"1817","","","","","","","","","","","","","","","","","","","","","","","","","-3.266357421875","-3.266357421875","-3.266357421875","","",""
"1818","","","","","","","","","","","","","","","","","","","-2.1866861979166665","-2.1866861979166665","-2.1866861979166665","-3.098388671875","-3.098388671875","-3.098388671875","-2.519287109375","-2.519287109375","-2.519287109375","","",""
"1819","","","","","","","","","","","","","","","","","","","","","","","","","-1.664794921875","-1.664794921875","-1.664794921875","","",""
"1820","","","","","","","","","","","","","","","","-2.16546630859375","-2.16546630859375","-2.16546630859375","","","","-1.77691650390625","-1.77691650390625","-1.77691650390625","-1.97265625","-1.97265625","-1.97265625","","",""
"1821","","","","","","","","","","","","","","","","","","","-1.7789713541666667","-1.7789713541666667","-1.7789713541666667","","","","-1.4251708984375","-1.4251708984375","-1.4251708984375","","",""
"1822","","","","","","","","","","","","","","","","","","","","","","-0.764862060546875","-0.764862060546875","-0.764862060546875","0.5208740234375","0.5208740234375","0.5208740234375","","",""
"1823","","","","","","","","","","","","","","","","","","","","","","","","","-1.1640625","-1.1640625","-1.1640625","","",""
"1824","","","","","","","-1.3041596277616918","-1.3041596277616918","-1.3041596277616918","-1.364894151687622","-1.364894151687622","-1.364894151687622","-1.4360103607177734","-1.4360103607177734","-1.4360103607177734","-0.5923786163330078","-0.5923786163330078","-0.5923786163330078","-0.8604075113932291","-0.8604075113932291","-0.8604075113932291","-0.2871246337890625","-0.2871246337890625","-0.2871246337890625","0.2273101806640625","0.2273101806640625","0.2273101806640625","","",""
"1825","","","","","","","","","","","","","","","","","","","","","","","","","-2.0693359375","-2.0693359375","-2.0693359375","","",""
"1826","","","","","","","","","","","","","","","","","","","","","","-1.1335105895996094","-1.1335105895996094","-1.1335105895996094","-0.535186767578125","-0.535186767578125","-0.535186767578125","","",""
"1827","","","","","","","","","","","","","","","","","","","-1.7025000254313152","-1.7025000254313152","-1.7025000254313152","","","","-2.92138671875","-2.92138671875","-2.92138671875","","",""
"1828","","","","","","","","","","","","","","","","-1.5363006591796875","-1.5363006591796875","-1.5363006591796875","","","","-1.52606201171875","-1.52606201171875","-1.52606201171875","-1.2691650390625","-1.2691650390625","-1.2691650390625","","",""
"1829","","","","","","","","","","","","","","","","","","","","","","","","","-2.12841796875","-2.12841796875","-2.12841796875","","",""
"1830","","","","","","","","","","","","","","","","","","","-1.9768880208333333","-1.9768880208333333","-1.9768880208333333","-2.14532470703125","-2.14532470703125","-2.14532470703125","-1.94482421875","-1.94482421875","-1.94482421875","","",""
"1831","","","","","","","","","","","","","","","","","","","","","","","","","-2.87841796875","-2.87841796875","-2.87841796875","","",""
"1832","","","","","","","","","","","","","-2.006389617919922","-2.006389617919922","-2.006389617919922","-1.993927001953125","-1.993927001953125","-1.993927001953125","","","","-1.9349365234375","-1.9349365234375","-1.9349365234375","-1.8502197265625","-1.8502197265625","-1.8502197265625","","",""
"1833","","","","","","","","","","","","","","","","","","","-2.4292805989583335","-2.4292805989583335","-2.4292805989583335","","","","-2.48486328125","-2.48486328125","-2.48486328125","","",""
"1834","","","","","","","","","","","","","","","","","","","","","","-1.611785888671875","-1.611785888671875","-1.611785888671875","-0.654022216796875","-0.654022216796875","-0.654022216796875","","",""
"1835","","","","","","","","","","","","","","","","","","","","","","","","","-2.174560546875","-2.174560546875","-2.174560546875","","",""
"1836","","","","","","","","","","","","","","","","-1.836944580078125","-1.836944580078125","-1.836944580078125","-1.8398640950520833","-1.8398640950520833","-1.8398640950520833","-2.1353759765625","-2.1353759765625","-2.1353759765625","-2.4971923828125","-2.4971923828125","-2.4971923828125","","",""
"1837","","","","","","","","","","","","","","","","","","","","","","","","","1.880859375","1.880859375","1.880859375","","",""
"1838","","","","","","","","","","","","","","","","","","","","","","0.9927825927734375","0.9927825927734375","0.9927825927734375","0.856536865234375","0.856536865234375","0.856536865234375","","",""
"1839","","","","","","","","","","","","","","","","","","","-0.67144775390625","-0.67144775390625","-0.67144775390625","","","","-1.337646484375","-1.337646484375","-1.337646484375","","",""
"1840","","","","","","","","","","-1.4778518974781036","-1.4778518974781036","-1.4778518974781036","-1.1476783752441406","-1.1476783752441406","-1.1476783752441406","-0.3248100280761719","-0.3248100280761719","-0.3248100280761719","","","","-1.73590087890625","-1.73590087890625","-1.73590087890625","-2.228515625","-2.228515625","-2.228515625","","",""
"1841","","","","","","","","","","","","","","","","","","","","","","","","","1.7030029296875","1.7030029296875","1.7030029296875","","",""
"1842","","","","","","","","","","","","","","","","","","","-1.166015625","-1.166015625","-1.166015625","-0.2880287170410156","-0.2880287170410156","-0.2880287170410156","-2.63525390625","-2.63525390625","-2.63525390625","","",""
"1843","","","","","","","","","","","","","","","","","","","","","","","","","-2.191162109375","-2.191162109375","-2.191162109375","","",""
"1844","","","","","","","","","","","","","","","","-1.10003662109375","-1.10003662109375","-1.10003662109375","","","","-2.106414794921875","-2.106414794921875","-2.106414794921875","-1.625","-1.625","-1.625","","",""
"1845","","","","","","","","","","","","","","","","","","","-0.8649495442708334","-0.8649495442708334","-0.8649495442708334","","","","1.175994873046875","1.175994873046875","1.175994873046875","","",""
"1846","","","","","","","","","","","","","","","","","","","","","","1.8221435546875","1.8221435546875","1.8221435546875","2.287841796875","2.287841796875","2.287841796875","","",""
"1847","","","","","","","","","","","","","","","","","","","","","","","","","2.43896484375","2.43896484375","2.43896484375","","",""
"1848","","","","","","","","","","","","","0.0222930908203125","0.0222930908203125","0.0222930908203125","1.2315025329589844","1.2315025329589844","1.2315025329589844","1.0542805989583333","1.0542805989583333","1.0542805989583333","0.6236572265625","0.6236572265625","0.6236572265625","-1.2353515625","-1.2353515625","-1.2353515625","","",""
"1849","","","","","","","","","","","","","","","","","","","","","","","","","0.89312744140625","0.89312744140625","0.89312744140625","","",""
"1850","","","","","","","","","","","","","","","","","","","","","","-0.5097150802612305","-0.5097150802612305","-0.5097150802612305","-2.078369140625","-2.078369140625","-2.078369140625","","",""
"1851","","","","","","","","","","","","","","","","","","","-0.7416521708170573","-0.7416521708170573","-0.7416521708170573","","","","-0.1619415283203125","-0.1619415283203125","-0.1619415283203125","","",""
"1852","","","","","","","","","","","","","","","","-0.7188114523887634","-0.7188114523887634","-0.7188114523887634","","","","-0.831700325012207","-0.831700325012207","-0.831700325012207","-2.032470703125","-2.032470703125","-2.032470703125","","",""
"1853","","","","","","","","","","","","","","","","","","","","","","","","","-1.0352783203125","-1.0352783203125","-1.0352783203125","","",""
"1854","","","","","","","","","","","","","","","","","","","-1.3097788492838542","-1.3097788492838542","-1.3097788492838542","-0.9425735473632812","-0.9425735473632812","-0.9425735473632812","-1.1254730224609375","-1.1254730224609375","-1.1254730224609375","","",""
"1855","","","","","","","","","","","","","","","","","","","","","","","","","-0.12460613250732422","-0.12460613250732422","-0.12460613250732422","","",""
"1856","","","","-1.1271247565746307","-1.1271247565746307","-1.1271247565746307","-0.8555826544761658","-0.8555826544761658","-0.8555826544761658","-0.24748289585113525","-0.24748289585113525","-0.24748289585113525","-0.4698922038078308","-0.4698922038078308","-0.4698922038078308","-0.2768425941467285","-0.2768425941467285","-0.2768425941467285","","","","0.7032241821289062","0.7032241821289062","0.7032241821289062","1.56982421875","1.56982421875","1.56982421875","","",""
"1857","","","","","","","","","","","","","","","","","","","-0.06668027242024739","-0.06668027242024739","-0.06668027242024739","","","","-1.87890625","-1.87890625","-1.87890625","","",""
"1858","","","","","","","","","","","","","","","","","","","","","","-1.404693603515625","-1.404693603515625","-1.404693603515625","-1.2437744140625","-1.2437744140625","-1.2437744140625","","",""
"1859","","","","","","","","","","","","","","","","","","","","","","","","","-2.4912109375","-2.4912109375","-2.4912109375","","",""
"1860","","","","","","","","","","","","","","","","-1.64385986328125","-1.64385986328125","-1.64385986328125","-1.8916015625","-1.8916015625","-1.8916015625","-2.0655517578125","-2.0655517578125","-2.0655517578125","-2.538330078125","-2.538330078125","-2.538330078125","","",""
"1861","","","","","","","","","","","","","","","","","","","","","","","","","0.8377685546875","0.8377685546875","0.8377685546875","","",""
"1862","","","","","","","","","","","","","","","","","","","","","","-0.212310791015625","-0.212310791015625","-0.212310791015625","-1.5965576171875","-1.5965576171875","-1.5965576171875","","",""
"1863","","","","","","","","","","","","","","","","","","","-1.2250467936197917","-1.2250467936197917","-1.2250467936197917","","","","-2.6748046875","-2.6748046875","-2.6748046875","","",""
